Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
83;4;6;7.9311948434525235e+00;7.9311948434525226e+00;1.0000000000000000e+00;1.4422220147876730e-16;1.9560625815268048e-16;2.2204460492503131e-16;1.3275752079519811e-16;0.0000000000000000e+00;1.9626155733547190e-17
84;4;6;4.3385454973127562e+00;4.3385454973127562e+00;1.0000000000000000e+00;1.4405518092304930e-16;1.3484802022371762e-16;2.2204460492503131e-16;4.4275887776794389e-17;1.3300146732958963e-16;4.8572257327350599e-17
85;4;6;4.5849937809176078e+00;4.5849937809176096e+00;1.0000000000000000e+00;6.8924793769406243e-17;3.8361060617165948e-16;2.2204460492503131e-16;1.4160606530958673e-16;9.7648532686277041e-17;1.0704804140713670e-16
86;4;6;4.6055031331271312e+00;4.6055031331271312e+00;1.0000000000000000e+00;1.4422220147876730e-16;2.8668634494291023e-16;0.0000000000000000e+00;1.3231549169037499e-16;1.3852273441850357e-16;2.7755575615628914e-17
87;4;6;2.9758315337543086e+00;2.9758315337543078e+00;1.0000000000000000e+00;9.4123736348390276e-17;1.6844989714245979e-16;2.2204460492503131e-16;1.6517540288648156e-16;1.5682712051980503e-16;0.0000000000000000e+00
88;4;6;4.8311851587357442e+00;4.8311851587357451e+00;1.0000000000000000e+00;2.5337258102033828e-17;2.9461032369394562e-16;1.1102230246251565e-16;1.2967744871390385e-16;1.4323249853932252e-16;3.7367087251761353e-17
89;4;6;3.6547038413287680e+00;3.6547038413287685e+00;1.0000000000000000e+00;9.0649330367367902e-17;1.5782488380292966e-16;2.2204460492503131e-16;1.7709438461149792e-16;1.1974274735076438e-16;5.5511151231257827e-17
90;4;6;3.6320825385247701e+00;3.6320825385247688e+00;1.0000000000000000e+00;6.8457501644029293e-17;1.8270956653309671e-16;2.2204460492503131e-16;6.7167005196221125e-17;8.4954312392576686e-17;5.8878467200641560e-17
91;4;6;3.5648340039247093e+00;3.5648340039247115e+00;1.0000000000000000e+00;1.2819751242557095e-16;2.2262209511987996e-16;2.2204460492503131e-16;2.6225833152853925e-17;0.0000000000000000e+00;0.0000000000000000e+00
92;4;6;3.2425817154397185e+00;3.2425817154397190e+00;1.0000000000000000e+00;1.3043151910263325e-16;2.0661908697064688e-16;2.2204460492503131e-16;4.5624126882415205e-17;0.0000000000000000e+00;1.2794688166302258e-16
93;4;6;4.8486237591534413e+00;4.8486237591534405e+00;1.0000000000000000e+00;1.8415324172389306e-16;1.8584494523485010e-16;2.2204460492503131e-16;1.3381232136773665e-16;0.0000000000000000e+00;3.9860910728675901e-17
94;4;6;3.6188495055947563e+00;3.6188495055947554e+00;1.0000000000000000e+00;9.0649330367367902e-17;1.4332917616497529e-16;0.0000000000000000e+00;1.7961805911164680e-16;8.4227342421812471e-17;3.9252311467094379e-17
95;4;6;3.8085105679115938e+00;3.8085105679115956e+00;1.0000000000000000e+00;1.7916147020621912e-17;1.0166525480653736e-16;0.0000000000000000e+00;6.2878703925448764e-17;1.2253736496294932e-16;0.0000000000000000e+00
96;4;6;4.4012064908918163e+00;4.4012064908918136e+00;1.0000000000000000e+00;2.5337258102033828e-17;1.6223761146322460e-16;0.0000000000000000e+00;5.8528651591517763e-17;9.3251262561617882e-17;6.0092583949486379e-17
97;4;6;5.2973124008140573e+00;5.2973124008140564e+00;1.0000000000000000e+00;1.2819751242557095e-16;7.3434350574402583e-17;0.0000000000000000e+00;2.0712705696630685e-17;1.5175540428059471e-16;0.0000000000000000e+00
98;4;6;3.6401957523006838e+00;3.6401957523006838e+00;1.0000000000000000e+00;1.6024689053196368e-17;1.8129866073473580e-16;2.2204460492503131e-16;1.1833540165466359e-16;8.2422729411468330e-17;0.0000000000000000e+00
99;4;6;3.5360646707764865e+00;3.5360646707764838e+00;1.0000000000000000e+00;3.2049378106392736e-17;1.9494875626492581e-16;2.2204460492503131e-16;8.1076271825305654e-17;0.0000000000000000e+00;3.9252311467094379e-17
100;4;6;3.1342849083591608e+00;3.1342849083591586e+00;1.0000000000000000e+00;1.8147562384249223e-16;3.8140779811908568e-16;2.2204460492503131e-16;3.7744652234011829e-17;7.6843367443866771e-17;6.0491874614164081e-17
101;4;6;4.4604309508263436e+00;4.4604309508263427e+00;1.0000000000000000e+00;0.0000000000000000e+00;6.4098756212785473e-17;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00;0.0000000000000000e+00
102;4;6;4.9729898795726752e+00;4.9729898795726761e+00;1.0000000000000000e+00;1.2944338730181989e-16;2.4103710638754692e-16;0.0000000000000000e+00;3.5440211224434776e-17;0.0000000000000000e+00;4.0460356557118359e-17
103;4;6;3.8445778856466335e+00;3.8445778856466326e+00;1.0000000000000000e+00;1.4708709339010664e-16;1.3900898211513264e-16;0.0000000000000000e+00;9.3618950317241162e-17;1.2041614611050831e-16;2.7755575615628914e-17
104;4;6;4.9700981666783299e+00;4.9700981666783299e+00;1.0000000000000000e+00;6.4098756212785473e-17;1.7053311162424517e-16;2.2204460492503131e-16;1.6060876380861715e-17;1.0209401249119077e-16;5.6371840561036674e-17
105;4;6;3.1399216759204607e+00;3.1399216759204593e+00;1.0000000000000000e+00;0.0000000000000000e+00;1.5700924586837749e-16;2.2204460492503131e-16;1.9812921522992190e-18;1.0874104903044295e-16;0.0000000000000000e+00
106;4;6;3.4226742047856602e+00;3.4226742047856593e+00;1.0000000000000000e+00;0.0000000000000000e+00;2.3111135221866393e-16;0.0000000000000000e+00;1.1251915639361528e-17;0.0000000000000000e+00;0.0000000000000000e+00
107;4;6;2.5482533814045141e+01;2.5482533814045151e+01;1.0000000000000000e+00;1.4355295331320574e-16;1.9247354350948770e-16;2.2204460492503131e-16;1.1806933150600039e-16;8.6326994080591873e-17;5.5781543241475741e-17
108;4;6;2.8727475243388070e+00;2.8727475243388061e+00;1.0000000000000000e+00;2.8665835232995059e-16;2.4565383148677612e-16;4.4408920985006262e-16;2.4288205372367257e-17;2.1214688133276440e-16;6.6555532242561487e-17
109;4;6;6.6944276055350542e+00;6.6944276055350542e+00;1.0000000000000000e+00;1.2819751242557095e-16;2.2233353751950933e-16;2.2204460492503131e-16;3.1344633619762527e-17;2.9037853047758553e-16;1.3877787807814457e-17
110;4;6;3.4485692516093160e+00;3.4485692516093160e+00;1.0000000000000000e+00;1.3018518929051675e-16;2.4315848595656319e-16;0.0000000000000000e+00;2.1645518217518591e-17;1.7903436623123655e-16;2.7755575615628914e-17
111;4;6;4.2067037751317606e+00;4.2067037751317615e+00;1.0000000000000000e+00;1.2826009359230813e-16;2.3114607186915931e-16;2.2204460492503131e-16;2.0984493225888881e-17;1.2775237988360194e-16;1.3877787807814457e-17
112;4;6;3.7352095139591461e+00;3.7352095139591461e+00;1.0000000000000000e+00;1.2919517348320736e-16;2.3660169846570343e-16;2.2204460492503131e-16;1.6754957999522831e-17;8.3666239615946641e-17;0.0000000000000000e+00
113;4;6;4.8807111616093311e+00;4.8807111616093346e+00;1.0000000000000000e+00;1.8187316128239147e-16;3.6418728080956871e-16;0.0000000000000000e+00;1.6811714503599247e-16;2.0136461748814159e-16;3.3993498887762956e-17
114;4;6;3.1537329433450854e+00;3.1537329433450840e+00;1.0000000000000000e+00;7.1664588082487647e-17;2.8305244335018383e-16;2.2204460492503131e-16;5.1513633569774191e-17;1.7220263944180583e-16;7.0763110837545946e-17
115;4;6;2.0826816019862132e+01;2.0826816019862132e+01;1.0000000000000000e+00;3.1564976760585932e-16;1.1125407979076843e-15;2.2204460492503131e-16;2.1066324112089109e-16;1.7260091501448801e-16;7.0805623974957120e-17
