Cell2D_Index;NumQuadPoints_Boundary;NumQuadPoints_Internal;PiNabla_Cond;Pi0k_Cond;Pi0km1_Cond;PiNabla_Error;Pi0k_Error;Pi0km1_Error;HCD_Error;GBD_Error;Stab_Error
90;3;3;8.0197128035025482e+00;8.0197128035025429e+00;1.0000000000000000e+00;7.1776476656602870e-17;6.6192829094101736e-17;0.0000000000000000e+00;4.0009692843797836e-17;0.0000000000000000e+00;3.3987009493918452e-32
91;3;3;8.0197128035025358e+00;8.0197128035025464e+00;1.0000000000000000e+00;1.6517871396001920e-17;4.3030467663811129e-16;0.0000000000000000e+00;2.0820808620760413e-16;0.0000000000000000e+00;1.1698479686791659e-32
92;3;3;2.7469747816829624e+01;2.7469747816829607e+01;1.0000000000000000e+00;2.0645638805867143e-16;2.1719255766809322e-15;0.0000000000000000e+00;1.6942614984956452e-16;1.1627894603042766e-17;7.8274533745327170e-32
93;3;3;4.8065942354036864e+00;4.8065942354036846e+00;1.0000000000000000e+00;3.3356466961800953e-16;5.4291128485979235e-16;0.0000000000000000e+00;4.3910488019387320e-17;2.5793927414734701e-16;6.8028171908289419e-32
94;3;3;3.8457192188562050e+00;3.8457192188562073e+00;1.0000000000000000e+00;1.8497933761715089e-16;4.6918417774202608e-16;0.0000000000000000e+00;5.0428116538171043e-17;2.3300187586165013e-16;5.4471508104934111e-32
95;3;3;2.6130087430995181e+00;2.6130087430995195e+00;1.0000000000000000e+00;1.3714924640763436e-16;1.8863073907121870e-16;0.0000000000000000e+00;2.4737650434310446e-16;6.3709406120790290e-17;3.4937246749914505e-32
96;3;3;2.6130087430995221e+00;2.6130087430995217e+00;1.0000000000000000e+00;7.7294211825021151e-17;3.3823697469474362e-16;0.0000000000000000e+00;1.2476787247184111e-16;9.5729875323429473e-17;6.0052981209965010e-33
97;3;3;5.7782794386147263e+00;5.7782794386147298e+00;1.0000000000000000e+00;1.5706034733299124e-16;2.4332343983616596e-16;0.0000000000000000e+00;2.9790043732735530e-17;1.2196828402836882e-16;5.8131362121761194e-32
98;3;3;2.6130087430995235e+00;2.6130087430995208e+00;1.0000000000000000e+00;2.2850112311134956e-16;4.7640614945436433e-16;0.0000000000000000e+00;2.4865144740014337e-16;2.6953248570952029e-16;9.2532402646648606e-32
99;3;3;3.3963377609511762e+00;3.3963377609511753e+00;1.0000000000000000e+00;7.7274743067273506e-17;2.6006392092889610e-16;2.2204460492503131e-16;1.8532183194266673e-16;1.2958622950102456e-16;2.4729944024847461e-32
100;3;3;8.7247092183137092e+00;8.7247092183136949e+00;1.0000000000000000e+00;2.6480162271386974e-16;1.0711473824607389e-15;2.2204460492503131e-16;1.7922315427369197e-16;1.2452022725066186e-16;1.0438071063656857e-31
101;3;3;3.4971229581580126e+00;3.4971229581580117e+00;1.0000000000000000e+00;1.7059486222924182e-16;3.1565612324756797e-16;2.2204460492503131e-16;1.4573300956516163e-16;5.7703072953810128e-17;1.8985378565070593e-32
